,FIPS,x,y
0,01001,6.618431,-3.5003014
1,01003,6.954882,4.565445
2,01005,7.346765,8.717589
3,01007,5.629348,1.00925
4,01009,6.448436,1.4666075
5,01011,8.17642,8.795293
6,01013,11.708668,3.1308413
7,01015,7.613131,3.3421109
8,01017,10.929839,5.5989556
9,01019,11.476481,5.709062
10,01021,8.799135,1.6056902
11,01023,12.209446,3.404755
12,01025,11.877759,3.160327
13,01027,12.782529,4.125435
14,01029,9.461965,2.8950305
15,01031,6.409889,1.5638344
16,01033,8.003593,4.4177327
17,01035,12.262581,3.421068
18,01037,16.322977,1.8866965
19,01039,10.788309,4.546155
20,01041,9.05854,3.0832953
21,01043,10.405041,-1.0578812
22,01045,7.1518345,3.412517
23,01047,10.095413,1.9221522
24,01049,9.114653,1.8289404
25,01051,5.349183,-3.6578455
26,01053,8.045329,8.729291
27,01055,7.596997,3.4453678
28,01057,10.634173,4.6373663
29,01059,9.035228,1.7892405
30,01061,10.708108,4.5198655
31,01063,9.361908,5.0789275
32,01065,11.4285555,2.7935631
33,01067,16.608736,3.2972724
34,01069,6.747884,2.1124637
35,01071,9.741227,4.133349
36,01073,5.773416,2.3595884
37,01075,13.132011,4.315255
38,01077,6.464267,4.968837
39,01079,8.191157,3.1301386
40,01081,13.607189,7.1564083
41,01083,5.033564,-3.4915247
42,01085,11.696568,3.1167433
43,01087,13.410968,4.38982
44,01089,5.444955,2.0520942
45,01091,11.911571,3.1230776
46,01093,10.656681,4.611083
47,01095,8.269505,0.36801162
48,01097,3.3018718,-0.5044481
49,01099,11.987524,3.0296104
50,01101,3.3230731,-0.47980505
51,01103,6.4190807,1.6101788
52,01105,11.451046,2.5823364
53,01107,10.166996,4.78872
54,01109,7.0524197,2.9180756
55,01111,10.587045,4.7499814
